"REF_DATE","GEO","DGUID","Prevalence","Age group","Frequency of use","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Canada","2016A000011124","Volume of cannabis consumed","65 years and over","At least once a week (excludes daily)","Kilograms","192","units ","0","v1001799935","1.2.6.5","","..","","","0"
"2012","Canada","2016A000011124","Volume of cannabis consumed","65 years and over","Daily","Kilograms","192","units ","0","v1001799936","1.2.6.6","","..","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","15 years and over","Total, all frequencies","Persons","249","units ","0","v1001799865","1.1.1.1","4191011","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","15 years and over","Once","Persons","249","units ","0","v1001799866","1.1.1.2","222189","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","15 years and over","Less than once per month","Persons","249","units ","0","v1001799867","1.1.1.3","1531688","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","15 years and over","One to three times per month","Persons","249","units ","0","v1001799868","1.1.1.4","742683","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","15 years and over","At least once a week (excludes daily)","Persons","249","units ","0","v1001799869","1.1.1.5","1099418","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","15 years and over","Daily","Persons","249","units ","0","v1001799870","1.1.1.6","595033","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","15 to 17 years ","Total, all frequencies","Persons","249","units ","0","v1001799871","1.1.2.1","294880","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","15 to 17 years ","Once","Persons","249","units ","0","v1001799872","1.1.2.2","43431","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","15 to 17 years ","Less than once per month","Persons","249","units ","0","v1001799873","1.1.2.3","92853","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","15 to 17 years ","One to three times per month","Persons","249","units ","0","v1001799874","1.1.2.4","65896","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","15 to 17 years ","At least once a week (excludes daily)","Persons","249","units ","0","v1001799875","1.1.2.5","64398","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","15 to 17 years ","Daily","Persons","249","units ","0","v1001799876","1.1.2.6","28302","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","18 to 24 years","Total, all frequencies","Persons","249","units ","0","v1001799877","1.1.3.1","1250583","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","18 to 24 years","Once","Persons","249","units ","0","v1001799878","1.1.3.2","95232","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","18 to 24 years","Less than once per month","Persons","249","units ","0","v1001799879","1.1.3.3","419020","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","18 to 24 years","One to three times per month","Persons","249","units ","0","v1001799880","1.1.3.4","251412","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","18 to 24 years","At least once a week (excludes daily)","Persons","249","units ","0","v1001799881","1.1.3.5","308551","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","18 to 24 years","Daily","Persons","249","units ","0","v1001799882","1.1.3.6","176368","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","25 to 44 years","Total, all frequencies","Persons","249","units ","0","v1001799883","1.1.4.1","1714051","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","25 to 44 years","Once","Persons","249","units ","0","v1001799884","1.1.4.2","55013","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","25 to 44 years","Less than once per month","Persons","249","units ","0","v1001799885","1.1.4.3","649147","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","25 to 44 years","One to three times per month","Persons","249","units ","0","v1001799886","1.1.4.4","297067","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","25 to 44 years","At least once a week (excludes daily)","Persons","249","units ","0","v1001799887","1.1.4.5","484109","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","25 to 44 years","Daily","Persons","249","units ","0","v1001799888","1.1.4.6","228715","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","45 to 64 years","Total, all frequencies","Persons","249","units ","0","v1001799889","1.1.5.1","931497","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","45 to 64 years","Once","Persons","249","units ","0","v1001799890","1.1.5.2","28513","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","45 to 64 years","Less than once per month","Persons","249","units ","0","v1001799891","1.1.5.3","370667","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","45 to 64 years","One to three times per month","Persons","249","units ","0","v1001799892","1.1.5.4","128308","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","45 to 64 years","At least once a week (excludes daily)","Persons","249","units ","0","v1001799893","1.1.5.5","242359","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","45 to 64 years","Daily","Persons","249","units ","0","v1001799894","1.1.5.6","161649","","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","65 years and over","Total, all frequencies","Persons","249","units ","0","v1001799895","1.1.6.1","","..","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","65 years and over","Once","Persons","249","units ","0","v1001799896","1.1.6.2","","..","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","65 years and over","Less than once per month","Persons","249","units ","0","v1001799897","1.1.6.3","","..","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","65 years and over","One to three times per month","Persons","249","units ","0","v1001799898","1.1.6.4","","..","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","65 years and over","At least once a week (excludes daily)","Persons","249","units ","0","v1001799899","1.1.6.5","","..","","","0"
"2013","Canada","2016A000011124","Consuming population of cannabis","65 years and over","Daily","Persons","249","units ","0","v1001799900","1.1.6.6","","..","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","15 years and over","Total, all frequencies","Kilograms","192","units ","0","v1001799901","1.2.1.1","661644","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","15 years and over","Once","Kilograms","192","units ","0","v1001799902","1.2.1.2","67","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","15 years and over","Less than once per month","Kilograms","192","units ","0","v1001799903","1.2.1.3","2985","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","15 years and over","One to three times per month","Kilograms","192","units ","0","v1001799904","1.2.1.4","21358","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","15 years and over","At least once a week (excludes daily)","Kilograms","192","units ","0","v1001799905","1.2.1.5","289593","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","15 years and over","Daily","Kilograms","192","units ","0","v1001799906","1.2.1.6","347642","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","15 to 17 years ","Total, all frequencies","Kilograms","192","units ","0","v1001799907","1.2.2.1","35105","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","15 to 17 years ","Once","Kilograms","192","units ","0","v1001799908","1.2.2.2","13","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","15 to 17 years ","Less than once per month","Kilograms","192","units ","0","v1001799909","1.2.2.3","179","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","15 to 17 years ","One to three times per month","Kilograms","192","units ","0","v1001799910","1.2.2.4","1872","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","15 to 17 years ","At least once a week (excludes daily)","Kilograms","192","units ","0","v1001799911","1.2.2.5","16742","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","15 to 17 years ","Daily","Kilograms","192","units ","0","v1001799912","1.2.2.6","16300","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","18 to 24 years","Total, all frequencies","Kilograms","192","units ","0","v1001799913","1.2.3.1","192654","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","18 to 24 years","Once","Kilograms","192","units ","0","v1001799914","1.2.3.2","29","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","18 to 24 years","Less than once per month","Kilograms","192","units ","0","v1001799915","1.2.3.3","818","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","18 to 24 years","One to three times per month","Kilograms","192","units ","0","v1001799916","1.2.3.4","7249","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","18 to 24 years","At least once a week (excludes daily)","Kilograms","192","units ","0","v1001799917","1.2.3.5","81437","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","18 to 24 years","Daily","Kilograms","192","units ","0","v1001799918","1.2.3.6","103121","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","25 to 44 years","Total, all frequencies","Kilograms","192","units ","0","v1001799919","1.2.4.1","269098","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","25 to 44 years","Once","Kilograms","192","units ","0","v1001799920","1.2.4.2","16","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","25 to 44 years","Less than once per month","Kilograms","192","units ","0","v1001799921","1.2.4.3","1257","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","25 to 44 years","One to three times per month","Kilograms","192","units ","0","v1001799922","1.2.4.4","8495","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","25 to 44 years","At least once a week (excludes daily)","Kilograms","192","units ","0","v1001799923","1.2.4.5","126712","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","25 to 44 years","Daily","Kilograms","192","units ","0","v1001799924","1.2.4.6","132618","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","45 to 64 years","Total, all frequencies","Kilograms","192","units ","0","v1001799925","1.2.5.1","164787","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","45 to 64 years","Once","Kilograms","192","units ","0","v1001799926","1.2.5.2","9","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","45 to 64 years","Less than once per month","Kilograms","192","units ","0","v1001799927","1.2.5.3","732","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","45 to 64 years","One to three times per month","Kilograms","192","units ","0","v1001799928","1.2.5.4","3742","","","","0"
"2013","Canada","2016A000011124","Volume of cannabis consumed","45 to 64 years","At least once a week (excludes daily)","Kilograms","192","units ","0","v1001799929","1.2.5.5","64702","","","","0"
